data-start,data-end,data-today,data-intro,data-group1-consent,data-group1-coordinates,data-group1-coordinates-altitude,data-group1-coordinates-accuracy,data-group1-interviewer,data-group1-subcounty,data-group1-village,data-group2-gender,data-group2-age,data-group2-education,data-group2-career_g-career,data-group2-career_g-career_other,data-group2-resisdence_time,data-group2-birth_place,data-group2-farm_role,data-group2-ownership_by,data-group2-tenure,data-group2-farming_year,data-group2-river_dist,data-group2-farm_size,data-group2-landuse_g-landuse,data-group2-landuse_g-landuse_other,data-group2-crop_g-crop,data-group2-crop_g-crop_other,data-group3-invasion,data-group3-giraffe_action_g-giraffe_action,data-group3-giraffe_action_g-giraffe_action_other,data-group3-giraffe_attractants_g-giraffe_attractants,data-group3-giraffe_attractants_g-giraffe_attractants_other,data-group3-invasion_frq,data-group3-invasion_time,data-group3-invasion_trend,data-group3-income_impact,data-group3-harvest1,data-group3-harvest2,data-group4-reduc_imp,data-group4-using_measure,data-group4-measures_g-measures,data-group4-measures_g-measures_other,data-group3.1-effectiveness1,data-group3.1-effectiveness2,data-group3.1-effectiveness3,data-group3.1-effectiveness4,data-group3.1-effectiveness5,data-group3.1-effectiveness6,data-group3.1-effectiveness7,data-effectiveness_thoughts-eff_resn1,data-effectiveness_thoughts-eff_resn2,data-effectiveness_thoughts-eff_resn3,data-effectiveness_thoughts-eff_resn4,data-effectiveness_thoughts-eff_resn5,data-effectiveness_thoughts-eff_resn6,data-effectiveness_thoughts-eff_resn7,data-effectiveness_thoughts-eff_resn8,data-effectiveness_thoughts-eff_resn9,data-effectiveness_thoughts-eff_resn10,data-effectiveness_thoughts-eff_resn11,data-effectiveness_thoughts-eff_resn12,data-effectiveness_thoughts-eff_resn13,data-effectiveness_thoughts-eff_resn14,data-impro_mtd,data-impro_mtd1,data-try_new,data-new_mtd,data-trial_resn_g-trial_resn,data-trial_resn_g-trial_resn_other,data-bar_new_g-bar_new,data-bar_new_g-bar_new_other,data-sol_appr_g-sol_appr,data-sol_appr_g-sol_appr_other,data-req_try_new_g-req_try_new,data-req_try_new_g-req_try_other,data-lead_training_g-lead_training,data-lead_training_g-lead_training_other,data-time_training-time_training,data-time_training-pick_day,data-mgt_plc_g-mgt_plc,data-mgt_plc_g-mgt_plc_other,data-group5-do_repo,data-group5-no_repo_why_g-no_repo_why,data-group5-no_repo_why_g-no_repo_other,data-group5-repo_where,data-group5-repo_how_g-repo_how,data-group5-repo_how_g-repo_how_other,data-group5-past_repo,data-group5-issu_addr,data-group5-feedback,data-group5-sat_fdbck_g-sat_fdbck,data-group5-sat_fdbck_g-sat_fdbck_other,data-group5-receive_info,data-group5-receiving_CH_g-receiving_CH,data-group5-receiving_CH_g-receiving_CH_other,data-group5-interested_knowing,data-group5-receiving_CH1_g-receiving_CH1,data-group5-receiving_CH1_g-receiving_CH1_other,data-group5-advice_g-advice,data-group5-advice_g-advice_other,data-group6-conservation,data-group6-group6.1-cons_yes1,data-group6-group6.1-cons_yes2,data-group6-group6.1-cons_yes3,data-group6-group6.1-cons_yes4,data-group6-group6.1-cons_yes5,data-group6-group6.2-cons_no1,data-group6-group6.2-cons_no2,data-group6-group6.2-cons_no3,data-group6-group6.2-cons_no4,data-group6-part_in_conser,data-group6-invol_inst,data-group6-aware_pa,data-group6-prot_area,data-group6-prot_area_other,data-group6-cons_org_g-cons_org,data-group6-cons_org_g-cons_org_other,data-group6-group6.3-cons_feeling1,data-group6-group6.3-cons_feeling2,data-group6-group6.3-cons_feeling3,data-group6-group6.3-cons_feeling4,data-group6-group6.3-remarks,data-meta-audit,data-meta-instanceID
29/06/22 17:49,29/06/22 18:27,29/06/22, ,yes,"-0.5963774,39.7640325",129.9,4.58,mohamed,garissa,bula_bakari,male,29 to 39,primary,government_employee, ,more than_10_but_less_15_years,yes,attendant, ,community,1991_2000,less_1km,less_5Ha,"hunting, agriculture", ,"mangoes, bananas, others, lemons, melon, vegetable",NA,yes,"destroy_property, destroy_crops", ,"water, river", ,dry,dawn,increase,partial_loss,NA,NA,slightly_important,yes,fence, ,moderately, , , , , , ,NA, , , , , , , , , , , , , ,yes,NA,moderate_interest,NA,kws_use, ,financial_constraints, ,ngss, ,training, ,farmer, ,morning_weekend,saturday,farm, ,yes, , ,kws,verbally_in-person, ,yes,yes,moderately_satisfied,prevention, ,yes,community_meeting, ,slight_interest,community_meeting, ,local_govt, ,yes,strongly_agree,strongly_agree,strongly_agree,agree,agree, , , , ,yes,community,yes,ggc, ,kws, ,strongly_agree,agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=1m7wnuy5ysRj3k2vDTSCNYbxEDUol4Pk9,uuid:4839d057-b10e-4db0-9b0f-9f3688aee641
01/07/22 14:23,01/07/22 14:47,01/07/22, ,yes,"-0.6058209,39.7635997",136,4.883,owino,garissa,bula_bakari,male,29 to 39,primary,"pastoralist, farmer", ,beyond_20 years,yes,owner,inherited,community,1981_1990s,less_1km,less_5Ha,agriculture, ,"mangoes, lemons, vegetable, melon", ,yes,"destroy_crops, destroy_property", ,crops, ,dry,"night, dusk, dawn",increase,partial_loss,Na, ,very_important,yes,"fence, guard, others, propellas",Flashing on a string,moderately,Highly, , , ,not,moderately,They fences, ,Helps only when awake present, , , , , , , , ,They are used to this methods,Simulate human presence, ,yes,Increase the number of lifeguard,extreme_interest,Try wire fence,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,"government_institutions, Indivudually", ,"information, technical_support, financial_support, training", ,farmer, ,morning_weekdays,monday,farm, ,no,nothing_happens, , , , ,yes,no,not_satisfied,"prevention, compensation", ,no, , ,extreme_interest,"conservation_org, community_meeting", ,family, ,yes,strongly_agree,disagree,disagree,agree,agree, , , , ,no, ,yes,ggc, ,kws, ,disagree,disagree,strongly_agree,agree, ,https://drive.google.com/open?id=1zeNVecnaylJ68GpHNUq87jID8TpKbI_F,uuid:1b3c10ae-854c-4ab4-845a-cb67a4bc3022
01/07/22 14:54,01/07/22 15:10,01/07/22, ,yes,"-0.6064853,39.7635665",122.5,5,owino,garissa,bula_bakari,male,18 to 28,secondary,farmer, ,beyond_20 years,yes,owner,first_come,group,1981_1990s,less_1km,less_5Ha,agriculture, ,"mangoes, lemons, melon", ,yes,"destroy_crops, destroy_property", ,crops, ,all_year_round,night,increase,partial_loss,Na, ,very_important,yes,"guard, fence, fire", ,moderately,Highly, ,not, , , ,Giraffe are tall and jump over femces, ,They chase them away, , , , ,I am not sure, , , , , , ,yes,Use flashlighs,extreme_interest,Flashlights,"cheap, available, easy_use", ,financial_constraints, ,"Indivudually, farmers_association, ngss", ,training, ,farmer, ,morning_weekend,saturday,school, ,no,I_don't_know_where, , , , ,no, , ,compensation, ,no, , ,extreme_interest,community_meeting, ,family, ,yes,strongly_agree,agree,agree,agree,agree, , , , ,no, ,yes,ggc, ,kws, ,agree,agree,agree,agree, ,https://drive.google.com/open?id=1r2d-0yAUx7PPy4PgOkCqfbtJHZh-W6cU,uuid:f8b2a2af-78ce-4f4b-ba9d-0b0e5f823367
01/07/22 17:48,01/07/22 18:38,01/07/22, ,yes,"-0.5965502,39.7641462",140.4,4.9,mohamed,garissa,bula_bakari,male,29 to 39,secondary,farmer, ,more_than_5_but_less_10 years,yes,attendant, ,individual,1991_2000,less_1km,16_20Ha,"grazing, agriculture", ,"mangoes, bananas, melon, lemons", ,yes,"destroy_property, threaten_human, destroy_crops, spread_diseases", ,"water, river, crops", ,dry,night,decrease,total_loss,"The year 2019 i harvested 300000tonnes of mango and 100000 tonnes of water Mellon ,500000 tonnes of sweet melons bt from 2019to 2022 I,m getting less than tha",Trees like mango  i get I lost 100000tonnes and melon and sweetmelon200000 and other vegitables decreased the harvest,not important,yes,"fire, pitfall, fence, guard, guard_dog, propellas", ,moderately,moderately,moderately,don_know, ,moderately, ,It will cost me a lot to fance, ,Because I can get effective by the coldness, ,Because  will west more time, , , ,It will cost my money's alot, ,By spending more money buying it, , , ,no, ,moderate_interest,By using electronic fance,"available, kws_use", ,"financial_constraints, accustomed_to_current_methods", ,"ngss, farmers_association", ,"financial_support, technical_support, training", ,local_govt, ,morning_weekend,sunday,farm, ,yes, , ,"police_station, kws, chief_office",phone, ,yes,no,not_satisfied,compensation, ,no, , ,no_interest,"social_media, community_meeting, radio, newspaper", ,conservation_org, ,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,NGOs,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_agree,strongly_agree, ,https://drive.google.com/open?id=1NAX_wPa_XFq3SeVf1Q1TvbQ8n7XFugFS,uuid:fcd6d92a-4797-420a-ba02-5c320f066a3c
02/07/22 12:21,02/07/22 12:36,02/07/22, ,yes,"-0.5101327,39.6516159",128.3,4.5,owino,garissa,bula_gem,male,50 to 59,primary,"farmer, pastoralist, government_employee", ,beyond_20 years,yes,owner,purchased,individual,1981_1990s,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,"mangoes, lemons, others, melon",Guava,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,"dusk, night, dawn",decrease,partial_loss,Na, ,very_important,yes,"fence, guard, guard_dog, fire, propellas", ,moderately,Highly,not,not, ,not, ,They jump over fences, ,They chase them away, , ,They just alert the guard but giraffe are not afraid, ,"They are used to it, the even pass close to fire", , , ,They are now used to it, , ,yes,Fence with wire,extreme_interest,Wire fencing,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,"Indivudually, farmers_association, government_institutions, ngss", ,"information, financial_support, training", ,conservation_org, ,morning_weekend,saturday,farm, ,yes, , ,farmers_association,"verbally_in-person, phone", ,yes,no,not_satisfied,"compensation, prevention", ,no, , ,extreme_interest,"conservation_org, community_meeting", ,others,Agricultural officers,yes,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree, , , , ,no, ,yes,ggc, ,"kws, hcp", ,strongly_agree,agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=10Rq5R4xeAL_W8ns3qEgFI6k2i3wIULLw,uuid:6da365a6-fb9c-4bbc-ad3a-ad82ee49d47d
02/07/22 12:43,02/07/22 12:57,02/07/22, ,yes,"-0.5114922,39.65004",137.1,4.94,owino,garissa,bula_gem,female,50 to 59,informal,farmer, ,beyond_20 years,yes,owner,purchased,individual,1981_1990s,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,"mangoes, vegetable, lemons", ,yes,destroy_crops, ,crops, ,dry,"dusk, night, dawn",increase,partial_loss,Na, ,very_important,yes,"guard, fence", ,not,moderately, , , , , , ,They break through sticks,They are afraid of hippo so they don't help as much, , , , , , , , , , , ,yes,Use tall wire fences and use security lights,extreme_interest,Fences with wire, , ,"expensive_equipment, financial_constraints", ,"Indivudually, farmers_association, government_institutions, ngss", ,"information, training, financial_support", ,conservation_org, ,morning_weekend,saturday,farm, ,yes, , ,farmers_association,"verbally_in-person, phone", ,yes,yes,not_satisfied,"prevention, compensation", ,no, , ,extreme_interest,"conservation_org, community_meeting", ,family, ,yes,agree,agree,agree,agree,agree, , , , ,no, ,yes,ggc, ,kws, ,agree,agree,disagree,agree, ,https://drive.google.com/open?id=11YFrQQkEE2NlYdAW2G97QxhZ8mW2pONm,uuid:bf4a85b4-122f-4c21-b353-9676abb55851
02/07/22 12:58,02/07/22 13:10,02/07/22, ,yes,"-0.5114365,39.6500332",133.7,4.983,owino,garissa,bula_gem,male,60 or older,informal,"farmer, pastoralist", ,beyond_20 years,no,owner,first_come,group,1981_1990s,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,"mangoes, lemons, others, melon",Guava,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,night,increase,total_loss,Na, ,very_important,yes,"fence, guard, fire", ,not,moderately, ,not, , , , ,They break fence and jump,They help but sleep some days and also they can't stay on farm all the time because of hippos, , , , ,They are used to it, , , , , , ,no, ,extreme_interest,Security lights,"cheap, others, available, easy_use",I have used this to protect my cattle from other wildlife,"financial_constraints, expensive_equipment", ,"farmers_association, Indivudually, government_institutions, ngss", ,"information, training, financial_support", ,conservation_org, ,morning_weekend,saturday,farm, ,yes, , ,kws,verbally_in-person, ,yes,no,not_satisfied,prevention, ,no, , ,extreme_interest,"conservation_org, community_meeting", ,family, ,yes,strongly_agree,strongly_agree,strongly_agree,agree,agree, , , , ,yes,community,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1wBtuXvSp-JckIhI9D1ec1nnnyPKwEPLw,uuid:770521f9-6185-4dbd-91e9-93d410a03e36
02/07/22 13:16,02/07/22 13:28,02/07/22, ,yes,"-0.512158,39.6496736",121.5,4.88,owino,garissa,bula_gem,male,60 or older,informal,"pastoralist, farmer", ,beyond_20 years,yes,owner,purchased,individual,1981_1990s,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,mangoes, ,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,"night, dusk, dawn",increase,partial_loss,Na, ,very_important,yes,"fence, guard", ,not,moderately, , , , , , ,They jump and break through,They sleep, , , , , , , , , , , ,yes,Use flashlighs at everything entry point,extreme_interest,Try security lights,"easy_use, available", ,"financial_constraints, expensive_equipment", ,"farmers_association, Indivudually, government_institutions", ,"information, financial_support, training", ,conservation_org, ,morning_weekend,saturday,farm, ,yes, , ,farmers_association,"verbally_in-person, phone", ,yes,no,not_satisfied,prevention, ,no, , ,extreme_interest,"conservation_org, community_meeting", ,family, ,yes,agree,agree,agree,agree,agree, , , , ,no, ,yes,ggc, ,kws, ,agree,agree,strongly_disagree,agree, ,https://drive.google.com/open?id=142Ia4QsmUbrKOeumplnK60Yddfq--rob,uuid:00925d9d-27fa-4af1-bc12-e34075e39cd5
02/07/22 13:33,02/07/22 13:44,02/07/22, ,yes,"-0.5122878,39.6497165",131.8,4.5,owino,garissa,bula_gem,female,50 to 59,informal,farmer, ,beyond_20 years,yes,owner,first_come,group,1981_1990s,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,"mangoes, lemons, others, vegetable",Guava,yes,"destroy_crops, destroy_property", ,crops, ,dry,"night, dusk",increase,partial_loss,Na, ,very_important,yes,"fence, guard", ,not,moderately, , , , , , ,They break through,They sleep, , , , , , , , , , , ,yes,Fence with wire,extreme_interest,Wire fencing,"neighbour_uses, available, easy_use", ,"financial_constraints, expensive_equipment", ,"Indivudually, farmers_association, government_institutions, ngss", ,"financial_support, technical_support, training", ,"others, local_govt",Agricultural officers,morning_weekend,saturday,farm, ,yes, , ,farmers_association,verbally_in-person, ,yes,no,not_satisfied,prevention, ,no, , ,extreme_interest,community_meeting, ,family, ,yes,agree,agree,disagree,agree,agree, , , , ,no, ,yes,ggc, ,kws, ,agree,agree,strongly_disagree,agree, ,https://drive.google.com/open?id=1v2iYrsJPspXixTgIaQcD4Tju5cFNIy_l,uuid:8e02a205-f99e-4b98-8f7c-be5f26562950
24/07/22 10:48,24/07/22 13:04,24/07/22, ,yes,"-0.3157,39.5607694",139.8,4.125,mohamed,garissa,sankuri,male,18 to 28,college,"pastoralist, farmer", ,less_than_5_years,yes,owner,inherited,individual,1981_1990s,less_1km,less_5Ha,"grazing, agriculture", ,"mangoes, bananas, melon, lemons", ,yes,"destroy_property, destroy_crops", ,"crops, water, river", ,dry,"night, day",increase,partial_loss,Minimal damage,10,very_important,yes,"fence, guard", ,moderately,moderately, , , , , ,It reduce the girrafe to enter the farm, ,Not really, , , , , , , , , , , ,yes,By applying new model,slight_interest,Lightening,easy_use, ,expensive_equipment, ,"government_institutions, ngss, farmers_association", ,"information, financial_support, training", ,"local_govt, conservation_org, farmer", ,morning_weekend,sunday,farm, ,yes, , ,kws,phone, ,yes,no,not_satisfied,"prevention, compensation", ,no, , ,extreme_interest,conservation_org, ,"local_govt, family, conservation_org", ,yes,strongly_agree,strongly_agree,strongly_agree,agree,agree, , , , ,no, ,yes,ggc, ,kws, ,agree,agree,disagree,agree, ,https://drive.google.com/open?id=1VzkD1Q56A8ByhlYPmuJ0wzO-1AutXBoo,uuid:b133f5e8-0fef-4bbc-80f9-d95c0102818b
24/07/22 11:09,24/07/22 11:29,24/07/22, ,yes,"-0.3154337,39.5612445",158.5,4.966,mohamed,garissa,sankuri,female,29 to 39,informal,"pastoralist, farmer", ,beyond_20 years,yes,owner,inherited,individual,1981_1990s,less_1km,less_5Ha,"agriculture, grazing", ,"mangoes, bananas, vegetable, lemons", ,yes,destroy_crops, ,"water, river, crops", ,dry,night,increase,partial_loss,Little,Little,very_important,no, , , , , , , , , , , , , , , , , , , , , , , , , ,moderate_interest,Lightening,available, ,expensive_equipment, ,"government_institutions, ngss", ,"financial_support, training, information", ,"conservation_org, local_govt, farmer", ,afternoon_weekdays,saturday,farm, ,yes, , ,kws,verbally_in-person, ,yes,no,not_satisfied,"prevention, compensation", ,no, , ,no_interest,conservation_org, ,"local_govt, conservation_org", ,yes,agree,agree,agree,agree,agree, , , , ,no, ,no, , ,none, ,no_opinion,agree,no_opinion,agree, ,https://drive.google.com/open?id=1_RAhjAr66boLgwc8p9-M0tnNcxD2Gbc8,uuid:1dbf9ce2-3ddb-4edd-9e2f-51924399e8dd
24/07/22 11:29,24/07/22 11:40,24/07/22, ,yes,"-0.3155439,39.5612933",142,4.94,mohamed,garissa,sankuri,male,40 to 49,primary,farmer, ,less_than_5_years,yes,owner,inherited,individual,1981_1990s,less_1km,less_5Ha,agriculture, ,"mangoes, bananas, lemons", ,yes,destroy_crops, ,"crops, river", ,dry,night,increase,partial_loss,Large amount,Little,very_important,no, , , , , , , , , , , , , , , , , , , , , , , , , ,slight_interest,Any,"others, available",Fencing,"financial_constraints, expensive_equipment", ,ngss, ,"technical_support, financial_support", ,"conservation_org, local_govt", ,afternoon_weekdays,saturday,farm, ,no,I_don't_know_where, , , , ,no, , ,compensation, ,no, , ,slight_interest,conservation_org, ,conservation_org, ,yes,agree,agree,no_opinion,agree,agree, , , , ,no, ,no, , ,none, ,agree,agree,agree,no_opinion, ,https://drive.google.com/open?id=1SrWyFT2z98RVYNsF7m3jDXm5ZquDMm2F,uuid:6323d842-dc92-4ef6-a6d7-f45b7b0c7e9c
24/07/22 11:40,24/07/22 11:54,24/07/22, ,yes,"-0.3148217,39.5616182",142.3,4.9,mohamed,garissa,sankuri,female,29 to 39,informal,"farmer, pastoralist", ,less_than_5_years,yes,owner,inherited,individual,1981_1990s,less_1km,less_5Ha,"agriculture, grazing", ,"mangoes, bananas, melon, lemons", ,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,night,increase,partial_loss,Many crates,Little,very_important,yes,fence, ,not, , , , , , , ,Giraffe destroyed, , , , , , , , , , , , ,yes,Lightening,slight_interest,Lightening,"cheap, available", ,"financial_constraints, lack_knowledge", ,farmers_association, ,"technical_support, financial_support, training", ,"farmer, local_govt", ,morning_weekdays,monday,school, ,yes, , ,"kws, chief_office","verbally_in-person, phone", ,yes,no,not_satisfied,prevention, ,no, , ,slight_interest,conservation_org, ,"conservation_org, local_govt", ,yes,strongly_agree,strongly_agree,agree,agree,agree, , , , ,no, ,yes,"ggc, bec", ,kws, ,agree,agree,agree,agree, ,https://drive.google.com/open?id=1BMKcx4XL10IIJhhdYEssQn6VGzGXlSmI,uuid:27a09468-044c-4c3b-8d2b-6d756b852967
24/07/22 11:54,24/07/22 12:16,24/07/22, ,yes,"-0.3150853,39.5613387",156.5,4.866,mohamed,garissa,sankuri,male,29 to 39,informal,"pastoralist, farmer", ,beyond_20 years,yes,owner,inherited,individual,1981_1990s,less_1km,less_5Ha,agriculture, ,"mangoes, bananas, melon, lemons", ,yes,destroy_crops, ,"water, river, crops", ,dry,night,increase,partial_loss,Many,Little,very_important,yes,guard, , ,moderately, , , , , , , ,Not really, , , , , , , , , , , ,yes,Upgrading new method,no_interest, , , ,"expensive_equipment, financial_constraints", ,"farmers_association, ngss", ,"technical_support, financial_support", ,"local_govt, farmer, conservation_org", ,afternoon_weekdays,sunday,farm, ,yes, , ,kws,phone, ,yes,no,not_satisfied,"compensation, prevention", ,no, , ,slight_interest,conservation_org, ,"conservation_org, local_govt", ,no, , , , , ,agree,agree,agree,agree,no, ,no, , ,none, ,agree,agree,agree,agree, ,https://drive.google.com/open?id=1X69sLUTfazJxvNF994awWatjv-WQGpeB,uuid:30e604fc-d2f8-44d5-90e9-5985cb817166
24/07/22 13:40,24/07/22 14:07,24/07/22, ,yes,"-0.3150801,39.5611468",130.8,4.86,mohamed,garissa,sankuri,female,29 to 39,primary,laborer, ,less_than_5_years,yes,owner,govt_issued,group,1981_1990s,less_1km,less_5Ha,agriculture, ,"mangoes, bananas", ,yes,destroy_crops, ,crops, ,all_year_round,night,increase,partial_loss,50,Minimum,very_important,yes,"fence, guard, fire", ,moderately,moderately, ,not, , , ,Buy applying new model, ,It reduces the girrafe to enter the farm not really, , , , ,Very little, , , , , , ,yes,Minimum,no_interest, , , ,don't_know_other_methods, ,government_institutions, ,technical_support, ,local_govt, ,morning_weekdays,sunday,farm, ,yes, , ,owner,verbally_in-person, ,yes,yes,not_satisfied,compensation, ,no, , ,no_interest,conservation_org, ,local_govt, ,no, , , , , ,agree,agree,strongly_agree,disagree,no, ,yes,ggc, ,kws, ,strongly_agree,agree,agree,strongly_agree, ,https://drive.google.com/open?id=1KoDHUtQ7Zbxa46fSQU8yp_-4u2vD6m0D,uuid:572c054a-d6e0-47b8-806f-133e6f498f60
24/07/22 11:54,24/07/22 12:16,24/07/22, ,yes,"-0.3150853,39.5613387",156.5,4.866,mohamed,garissa,sankuri,male,29 to 39,informal,"pastoralist, farmer", ,beyond_20 years,yes,owner,inherited,individual,1981_1990s,less_1km,less_5Ha,agriculture, ,"mangoes, bananas, melon, lemons", ,yes,destroy_crops, ,"water, river, crops", ,dry,night,increase,partial_loss,Many,Little,very_important,yes,guard, , ,moderately, , , , , , , ,Not really, , , , , , , , , , , ,yes,Upgrading new method,no_interest, , , ,"expensive_equipment, financial_constraints", ,"farmers_association, ngss", ,"technical_support, financial_support", ,"local_govt, farmer, conservation_org", ,afternoon_weekdays,sunday,farm, ,yes, , ,kws,phone, ,yes,no,not_satisfied,"compensation, prevention", ,no, , ,slight_interest,conservation_org, ,"conservation_org, local_govt", ,no, , , , , ,agree,agree,agree,agree,no, ,no, , ,none, ,agree,agree,agree,agree, ,https://drive.google.com/open?id=1y9GRIYqAkVUzgyYPNQ5qliRMLzzFqY1L,uuid:30e604fc-d2f8-44d5-90e9-5985cb817166
24/07/22 12:17,24/07/22 12:22,24/07/22, ,yes,"-0.3151007,39.5612464",158.2,4.88,mohamed,garissa,sankuri,male,29 to 39,informal,farmer, ,beyond_20 years,yes,owner,inherited,individual,1981_1990s,less_1km,less_5Ha,agriculture, ,"mangoes, bananas", ,yes,"destroy_crops, threaten_human", ,"water, crops, river", ,dry,night,increase,partial_loss,Many,Little,slightly_important,yes,fence, ,moderately, , , , , , ,Not really, , , , , , , , , , , , , ,no, ,no_interest, , , ,"financial_constraints, lack_knowledge", ,farmers_association, ,technical_support, ,"conservation_org, local_govt, farmer", ,afternoon_weekdays, ,farm, ,yes, , ,kws,verbally_in-person, ,no, , ,"prevention, compensation", ,no, , ,slight_interest,radio, ,conservation_org, ,yes,agree,agree,agree,agree,agree, , , , ,no, ,no, , ,none, ,agree,agree,agree,agree, ,https://drive.google.com/open?id=1jgFZem2H4GglViofOlO1PsXcd8lCNiYX,uuid:a36e6b82-c78a-4a9a-86ae-905e50cecb66
24/07/22 12:22,24/07/22 13:26,24/07/22, ,yes,"-0.3151216,39.5613158",141.6,4.76,mohamed,garissa,sankuri,female,29 to 39,informal,"pastoralist, farmer", ,beyond_20 years,yes,owner,inherited,individual,1981_1990s,less_1km,less_5Ha,agriculture, ,"mangoes, bananas, vegetable", ,yes,"destroy_crops, destroy_property", ,"water, river, crops", ,dry,night,increase,partial_loss,Minimum,Very little,very_important,yes,fence, ,moderately, , , , , , ,It reduces girrafe invasion, , , , , , , , , , , , , ,yes,Lightening,no_interest, , , ,"expensive_equipment, financial_constraints, lack_knowledge", ,"farmers_association, ngss, government_institutions", ,"financial_support, information", ,"local_govt, conservation_org", ,afternoon_weekdays,sunday,farm, ,yes, , ,"kws, chief_office",verbally_in-person, ,no, , ,"prevention, compensation", ,yes,"conservation_org, radio", ,slight_interest,"conservation_org, radio", ,conservation_org, ,yes,agree,agree,agree,agree,agree, , , , ,no, ,no, , ,none, ,agree,no_opinion,agree,agree, ,https://drive.google.com/open?id=1BDAAAANMC3EUqHUCOdanNQkdSzfD0RCg,uuid:bb6d5863-a276-489b-9a52-09f41839a914
24/07/22 12:29,24/07/22 12:43,24/07/22, ,yes,"-0.3150862,39.5612578",153.4,4.883,mohamed,garissa,sankuri,male,40 to 49,informal,farmer, ,beyond_20 years,yes,owner,inherited,individual,1981_1990s,less_1km,less_5Ha,agriculture, ,"mangoes, bananas", ,yes,"destroy_crops, destroy_property", ,"water, crops, river", ,dry,"night, dusk, dawn",increase,partial_loss,Many,Little,very_important,yes,fence, ,moderately, , , , , , ,Yes, , , , , , , , , , , , , ,yes,Lightening,slight_interest,Lightening,available, ,"expensive_equipment, financial_constraints, lack_knowledge", ,"farmers_association, government_institutions", ,"financial_support, technical_support, information", ,local_govt, ,afternoon_weekdays,wednesday,farm, ,yes, , ,kws,phone, ,yes,no,moderately_satisfied,"prevention, compensation", ,no, , ,slight_interest,conservation_org, ,conservation_org, ,yes,agree,agree,agree,no_opinion,agree, , , , ,no, ,yes,ggc, ,kws, ,agree,agree,agree,agree, ,https://drive.google.com/open?id=16FnjHEMjHvVYfKnVA9KbI3YgUleTTvZz,uuid:223f80f1-b7ef-472d-a5a1-ad7b1b9f1b63
24/07/22 12:43,24/07/22 12:51,24/07/22, ,yes,"-0.3151124,39.5613639",177.1,4.94,mohamed,garissa,sankuri,female,29 to 39,informal,farmer, ,beyond_20 years,yes,owner,inherited,individual,1981_1990s,less_1km,less_5Ha,agriculture, ,"mangoes, bananas, melon, lemons", ,yes,destroy_crops, ,"crops, river", ,dry,night,increase,partial_loss,Many,Little,moderately_important,yes,fence, ,moderately, , , , , , ,Not really, , , , , , , , , , , , , ,yes,Lightening,slight_interest,Lightening,available, ,"expensive_equipment, financial_constraints, lack_knowledge", ,"ngss, government_institutions, farmers_association", ,"technical_support, financial_support, training", ,"local_govt, farmer", ,afternoon_weekdays,saturday,farm, ,yes, , ,kws,verbally_in-person, ,yes,no,not_satisfied,"prevention, compensation", ,yes,"radio, conservation_org", ,slight_interest,"conservation_org, community_meeting", ,"conservation_org, local_govt", ,yes,agree,agree,agree,agree,agree, , , , ,yes,govt,yes,ggc, ,kws, ,agree,agree,agree,no_opinion, ,https://drive.google.com/open?id=1ZMhZ1mmRiPsA2cUigqgzIXktBv20PJs5,uuid:80678ffc-5b32-4298-8e2a-d42bfeee9fc0
24/07/22 12:51,24/07/22 12:55,24/07/22, ,yes,"-0.3150381,39.561181",146.4,4.98,mohamed,garissa,sankuri,male,40 to 49,informal,farmer, ,beyond_20 years,yes,owner,inherited,individual,1981_1990s,less_1km,less_5Ha,agriculture, ,"mangoes, bananas, vegetable", ,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,night,increase,partial_loss,Many,Little,slightly_important,no, , , , , , , , , , , , , , , , , , , , , , , , , ,slight_interest,New method,available, ,"expensive_equipment, financial_constraints, lack_knowledge", ,farmers_association, ,information, ,local_govt, ,afternoon_weekdays,sunday,farm, ,yes, , ,kws,phone, ,yes,no,not_satisfied,"prevention, compensation", ,yes,social_media, ,moderate_interest,conservation_org, ,conservation_org, ,yes,agree,agree,agree,agree,agree, , , , ,no, ,no, , ,none, ,agree,agree,agree,agree, ,https://drive.google.com/open?id=1HIa0cjN6MANo53GrSKX_1ERDXB8Dv9BR,uuid:6705cde5-5c08-498f-8083-8c81fa7798c5
